date,sku_id,customer_id,units_sold,revenue,unit_price,promo_flag
2024-07-12,SKU300,C008,62,93.0,1.5,False
2024-07-12,SKU300,C009,46,69.0,1.5,False
2024-07-12,SKU300,C010,49,73.5,1.5,False
2024-07-12,SKU310,C001,46,69.0,1.5,False
2024-07-12,SKU310,C002,53,79.5,1.5,False
2024-07-12,SKU310,C003,48,72.0,1.5,False
2024-07-12,SKU310,C004,27,40.5,1.5,False
2024-07-12,SKU310,C005,33,49.5,1.5,False
2024-07-12,SKU310,C006,31,46.5,1.5,False
2024-07-12,SKU310,C007,49,73.5,1.5,False
2024-07-12,SKU310,C008,44,66.0,1.5,False
2024-07-12,SKU310,C009,44,66.0,1.5,False
2024-07-12,SKU310,C010,52,78.0,1.5,False
2024-07-13,SKU100,C001,105,189.0,1.8,False
2024-07-13,SKU100,C002,97,174.6,1.8,False
2024-07-13,SKU100,C003,130,234.0,1.8,False
2024-07-13,SKU100,C004,82,147.6,1.8,False
2024-07-13,SKU100,C005,65,117.0,1.8,False
2024-07-13,SKU100,C006,64,115.2,1.8,False
2024-07-13,SKU100,C007,127,228.6,1.8,False
2024-07-13,SKU100,C008,130,234.0,1.8,False
2024-07-13,SKU100,C009,107,192.6,1.8,False
2024-07-13,SKU100,C010,103,185.4,1.8,False
2024-07-13,SKU110,C001,70,133.0,1.9,False
2024-07-13,SKU110,C002,82,155.8,1.9,False
2024-07-13,SKU110,C003,88,167.2,1.9,False
2024-07-13,SKU110,C004,48,91.2,1.9,False
2024-07-13,SKU110,C005,54,102.6,1.9,False
2024-07-13,SKU110,C006,36,68.4,1.9,False
2024-07-13,SKU110,C007,80,152.0,1.9,False
2024-07-13,SKU110,C008,65,123.5,1.9,False
2024-07-13,SKU110,C009,69,131.1,1.9,False
2024-07-13,SKU110,C010,80,152.0,1.9,False
2024-07-13,SKU200,C001,64,76.8,1.2,False
2024-07-13,SKU200,C002,79,94.8,1.2,False
2024-07-13,SKU200,C003,86,103.2,1.2,False
2024-07-13,SKU200,C004,35,42.0,1.2,False
2024-07-13,SKU200,C005,58,69.6,1.2,False
2024-07-13,SKU200,C006,47,56.4,1.2,False
2024-07-13,SKU200,C007,102,122.4,1.2,False
2024-07-13,SKU200,C008,105,126.0,1.2,False
2024-07-13,SKU200,C009,82,98.4,1.2,False
2024-07-13,SKU200,C010,81,97.2,1.2,False
2024-07-13,SKU210,C001,72,93.6,1.3,False
2024-07-13,SKU210,C002,77,100.1,1.3,False
2024-07-13,SKU210,C003,78,101.4,1.3,False
2024-07-13,SKU210,C004,55,71.5,1.3,False
2024-07-13,SKU210,C005,38,49.4,1.3,False
2024-07-13,SKU210,C006,36,46.8,1.3,False
2024-07-13,SKU210,C007,86,111.8,1.3,False
2024-07-13,SKU210,C008,79,102.7,1.3,False
2024-07-13,SKU210,C009,68,88.4,1.3,False
2024-07-13,SKU210,C010,65,84.5,1.3,False
2024-07-13,SKU300,C001,56,84.0,1.5,False
2024-07-13,SKU300,C002,41,61.5,1.5,False
2024-07-13,SKU300,C003,40,60.0,1.5,False
2024-07-13,SKU300,C004,27,40.5,1.5,False
2024-07-13,SKU300,C005,28,42.0,1.5,False
2024-07-13,SKU300,C006,27,40.5,1.5,False
2024-07-13,SKU300,C007,45,67.5,1.5,False
2024-07-13,SKU300,C008,69,103.5,1.5,False
2024-07-13,SKU300,C009,66,99.0,1.5,False
2024-07-13,SKU300,C010,67,100.5,1.5,False
2024-07-13,SKU310,C001,47,70.5,1.5,False
2024-07-13,SKU310,C002,50,75.0,1.5,False
2024-07-13,SKU310,C003,47,70.5,1.5,False
2024-07-13,SKU310,C004,39,58.5,1.5,False
2024-07-13,SKU310,C005,28,42.0,1.5,False
2024-07-13,SKU310,C006,30,45.0,1.5,False
2024-07-13,SKU310,C007,40,60.0,1.5,False
2024-07-13,SKU310,C008,56,84.0,1.5,False
2024-07-13,SKU310,C009,53,79.5,1.5,False
2024-07-13,SKU310,C010,50,75.0,1.5,False
2024-07-14,SKU100,C001,84,151.2,1.8,False
2024-07-14,SKU100,C002,97,174.6,1.8,False
2024-07-14,SKU100,C003,116,208.8,1.8,False
2024-07-14,SKU100,C004,64,115.2,1.8,False
2024-07-14,SKU100,C005,52,93.6,1.8,False
2024-07-14,SKU100,C006,64,115.2,1.8,False
2024-07-14,SKU100,C007,125,225.0,1.8,False
2024-07-14,SKU100,C008,143,257.4,1.8,False
2024-07-14,SKU100,C009,95,171.0,1.8,False
2024-07-14,SKU100,C010,128,230.4,1.8,False
2024-07-14,SKU110,C001,57,108.3,1.9,False
2024-07-14,SKU110,C002,68,129.2,1.9,False
2024-07-14,SKU110,C003,80,152.0,1.9,False
2024-07-14,SKU110,C004,60,114.0,1.9,False
2024-07-14,SKU110,C005,34,64.6,1.9,False
2024-07-14,SKU110,C006,48,91.2,1.9,False
2024-07-14,SKU110,C007,67,127.3,1.9,False
2024-07-14,SKU110,C008,80,152.0,1.9,False
2024-07-14,SKU110,C009,73,138.7,1.9,False
2024-07-14,SKU110,C010,72,136.8,1.9,False
2024-07-14,SKU200,C001,84,100.8,1.2,False
2024-07-14,SKU200,C002,74,88.8,1.2,False
2024-07-14,SKU200,C003,91,109.2,1.2,False
2024-07-14,SKU200,C004,52,62.4,1.2,False
2024-07-14,SKU200,C005,42,50.4,1.2,False
2024-07-14,SKU200,C006,50,60.0,1.2,False
2024-07-14,SKU200,C007,88,105.6,1.2,False
2024-07-14,SKU200,C008,85,102.0,1.2,False
2024-07-14,SKU200,C009,83,99.6,1.2,False
2024-07-14,SKU200,C010,87,104.4,1.2,False
2024-07-14,SKU210,C001,59,76.7,1.3,False
2024-07-14,SKU210,C002,71,92.3,1.3,False
2024-07-14,SKU210,C003,67,87.1,1.3,False
2024-07-14,SKU210,C004,42,54.6,1.3,False
2024-07-14,SKU210,C005,35,45.5,1.3,False
2024-07-14,SKU210,C006,36,46.8,1.3,False
2024-07-14,SKU210,C007,89,115.7,1.3,False
2024-07-14,SKU210,C008,78,101.4,1.3,False
2024-07-14,SKU210,C009,68,88.4,1.3,False
2024-07-14,SKU210,C010,67,87.1,1.3,False
2024-07-14,SKU300,C001,47,70.5,1.5,False
2024-07-14,SKU300,C002,78,117.0,1.5,False
2024-07-14,SKU300,C003,49,73.5,1.5,False
2024-07-14,SKU300,C004,38,57.0,1.5,False
2024-07-14,SKU300,C005,30,45.0,1.5,False
2024-07-14,SKU300,C006,37,55.5,1.5,False
2024-07-14,SKU300,C007,65,97.5,1.5,False
2024-07-14,SKU300,C008,55,82.5,1.5,False
2024-07-14,SKU300,C009,59,88.5,1.5,False
2024-07-14,SKU300,C010,52,78.0,1.5,False
2024-07-14,SKU310,C001,47,70.5,1.5,False
2024-07-14,SKU310,C002,38,57.0,1.5,False
2024-07-14,SKU310,C003,47,70.5,1.5,False
2024-07-14,SKU310,C004,24,36.0,1.5,False
2024-07-14,SKU310,C005,26,39.0,1.5,False
2024-07-14,SKU310,C006,25,37.5,1.5,False
2024-07-14,SKU310,C007,54,81.0,1.5,False
2024-07-14,SKU310,C008,49,73.5,1.5,False
2024-07-14,SKU310,C009,72,108.0,1.5,False
2024-07-14,SKU310,C010,51,76.5,1.5,False
2024-07-15,SKU100,C001,90,162.0,1.8,False
2024-07-15,SKU100,C002,123,221.4,1.8,False
2024-07-15,SKU100,C003,103,185.4,1.8,False
2024-07-15,SKU100,C004,50,90.0,1.8,False
2024-07-15,SKU100,C005,59,106.2,1.8,False
2024-07-15,SKU100,C006,58,104.4,1.8,False
2024-07-15,SKU100,C007,104,187.2,1.8,False
2024-07-15,SKU100,C008,117,210.6,1.8,False
2024-07-15,SKU100,C009,111,199.8,1.8,False
2024-07-15,SKU100,C010,107,192.6,1.8,False
2024-07-15,SKU110,C001,59,112.1,1.9,False
2024-07-15,SKU110,C002,63,119.7,1.9,False
2024-07-15,SKU110,C003,59,112.1,1.9,False
2024-07-15,SKU110,C004,45,85.5,1.9,False
2024-07-15,SKU110,C005,50,95.0,1.9,False
2024-07-15,SKU110,C006,56,106.4,1.9,False
2024-07-15,SKU110,C007,92,174.8,1.9,False
2024-07-15,SKU110,C008,77,146.3,1.9,False
2024-07-15,SKU110,C009,72,136.8,1.9,False
2024-07-15,SKU110,C010,61,115.9,1.9,False
2024-07-15,SKU200,C001,69,82.8,1.2,False
2024-07-15,SKU200,C002,61,73.2,1.2,False
2024-07-15,SKU200,C003,88,105.6,1.2,False
2024-07-15,SKU200,C004,59,70.8,1.2,False
2024-07-15,SKU200,C005,37,44.4,1.2,False
2024-07-15,SKU200,C006,48,57.6,1.2,False
2024-07-15,SKU200,C007,67,80.4,1.2,False
2024-07-15,SKU200,C008,86,103.2,1.2,False
2024-07-15,SKU200,C009,72,86.4,1.2,False
2024-07-15,SKU200,C010,82,98.4,1.2,False
2024-07-15,SKU210,C001,80,104.0,1.3,False
2024-07-15,SKU210,C002,64,83.2,1.3,False
2024-07-15,SKU210,C003,56,72.8,1.3,False
2024-07-15,SKU210,C004,39,50.7,1.3,False
2024-07-15,SKU210,C005,43,55.9,1.3,False
2024-07-15,SKU210,C006,44,57.2,1.3,False
2024-07-15,SKU210,C007,84,109.2,1.3,False
2024-07-15,SKU210,C008,75,97.5,1.3,False
2024-07-15,SKU210,C009,64,83.2,1.3,False
2024-07-15,SKU210,C010,60,78.0,1.3,False
2024-07-15,SKU300,C001,72,108.0,1.5,False
2024-07-15,SKU300,C002,69,103.5,1.5,False
2024-07-15,SKU300,C003,59,88.5,1.5,False
2024-07-15,SKU300,C004,38,57.0,1.5,False
2024-07-15,SKU300,C005,40,60.0,1.5,False
2024-07-15,SKU300,C006,27,40.5,1.5,False
2024-07-15,SKU300,C007,63,94.5,1.5,False
2024-07-15,SKU300,C008,53,79.5,1.5,False
2024-07-15,SKU300,C009,61,91.5,1.5,False
2024-07-15,SKU300,C010,47,70.5,1.5,False
2024-07-15,SKU310,C001,42,63.0,1.5,False
2024-07-15,SKU310,C002,44,66.0,1.5,False
2024-07-15,SKU310,C003,43,64.5,1.5,False
2024-07-15,SKU310,C004,20,30.0,1.5,False
2024-07-15,SKU310,C005,37,55.5,1.5,False
2024-07-15,SKU310,C006,28,42.0,1.5,False
2024-07-15,SKU310,C007,42,63.0,1.5,False
2024-07-15,SKU310,C008,61,91.5,1.5,False
2024-07-15,SKU310,C009,43,64.5,1.5,False
2024-07-15,SKU310,C010,58,87.0,1.5,False
2024-07-16,SKU100,C001,90,162.0,1.8,False
2024-07-16,SKU100,C002,105,189.0,1.8,False
2024-07-16,SKU100,C003,115,207.0,1.8,False
2024-07-16,SKU100,C004,56,100.8,1.8,False
2024-07-16,SKU100,C005,48,86.4,1.8,False
2024-07-16,SKU100,C006,68,122.4,1.8,False
2024-07-16,SKU100,C007,140,252.0,1.8,False
2024-07-16,SKU100,C008,116,208.8,1.8,False
2024-07-16,SKU100,C009,91,163.8,1.8,False
2024-07-16,SKU100,C010,104,187.2,1.8,False
2024-07-16,SKU110,C001,53,100.7,1.9,False
2024-07-16,SKU110,C002,86,163.4,1.9,False
2024-07-16,SKU110,C003,61,115.9,1.9,False
2024-07-16,SKU110,C004,46,87.4,1.9,False
2024-07-16,SKU110,C005,52,98.8,1.9,False
2024-07-16,SKU110,C006,50,95.0,1.9,False
2024-07-16,SKU110,C007,98,186.2,1.9,False
2024-07-16,SKU110,C008,75,142.5,1.9,False
2024-07-16,SKU110,C009,62,117.8,1.9,False
2024-07-16,SKU110,C010,73,138.7,1.9,False
2024-07-16,SKU200,C001,84,100.8,1.2,False
2024-07-16,SKU200,C002,67,80.4,1.2,False
2024-07-16,SKU200,C003,76,91.2,1.2,False
2024-07-16,SKU200,C004,52,62.4,1.2,False
2024-07-16,SKU200,C005,59,70.8,1.2,False
2024-07-16,SKU200,C006,42,50.4,1.2,False
2024-07-16,SKU200,C007,86,103.2,1.2,False
2024-07-16,SKU200,C008,76,91.2,1.2,False
2024-07-16,SKU200,C009,87,104.4,1.2,False
2024-07-16,SKU200,C010,71,85.2,1.2,False
2024-07-16,SKU210,C001,64,83.2,1.3,False
2024-07-16,SKU210,C002,58,75.4,1.3,False
2024-07-16,SKU210,C003,57,74.1,1.3,False
2024-07-16,SKU210,C004,30,39.0,1.3,False
2024-07-16,SKU210,C005,34,44.2,1.3,False
2024-07-16,SKU210,C006,36,46.8,1.3,False
2024-07-16,SKU210,C007,65,84.5,1.3,False
2024-07-16,SKU210,C008,79,102.7,1.3,False
2024-07-16,SKU210,C009,51,66.3,1.3,False
2024-07-16,SKU210,C010,51,66.3,1.3,False
2024-07-16,SKU300,C001,65,97.5,1.5,False
2024-07-16,SKU300,C002,57,85.5,1.5,False
2024-07-16,SKU300,C003,68,102.0,1.5,False
2024-07-16,SKU300,C004,43,64.5,1.5,False
2024-07-16,SKU300,C005,35,52.5,1.5,False
2024-07-16,SKU300,C006,32,48.0,1.5,False
2024-07-16,SKU300,C007,55,82.5,1.5,False
2024-07-16,SKU300,C008,57,85.5,1.5,False
2024-07-16,SKU300,C009,62,93.0,1.5,False
2024-07-16,SKU300,C010,53,79.5,1.5,False
2024-07-16,SKU310,C001,46,69.0,1.5,False
2024-07-16,SKU310,C002,38,57.0,1.5,False
2024-07-16,SKU310,C003,55,82.5,1.5,False
2024-07-16,SKU310,C004,31,46.5,1.5,False
2024-07-16,SKU310,C005,23,34.5,1.5,False
2024-07-16,SKU310,C006,22,33.0,1.5,False
2024-07-16,SKU310,C007,42,63.0,1.5,False
2024-07-16,SKU310,C008,60,90.0,1.5,False
2024-07-16,SKU310,C009,48,72.0,1.5,False
2024-07-16,SKU310,C010,35,52.5,1.5,False
2024-07-17,SKU100,C001,95,171.0,1.8,False
2024-07-17,SKU100,C002,98,176.4,1.8,False
2024-07-17,SKU100,C003,111,199.8,1.8,False
2024-07-17,SKU100,C004,75,135.0,1.8,False
2024-07-17,SKU100,C005,68,122.4,1.8,False
2024-07-17,SKU100,C006,59,106.2,1.8,False
2024-07-17,SKU100,C007,134,241.2,1.8,False
2024-07-17,SKU100,C008,103,185.4,1.8,False
2024-07-17,SKU100,C009,126,226.8,1.8,False
2024-07-17,SKU100,C010,104,187.2,1.8,False
2024-07-17,SKU110,C001,70,133.0,1.9,False
2024-07-17,SKU110,C002,89,169.1,1.9,False
2024-07-17,SKU110,C003,71,134.9,1.9,False
2024-07-17,SKU110,C004,67,127.3,1.9,False
2024-07-17,SKU110,C005,43,81.7,1.9,False
2024-07-17,SKU110,C006,42,79.8,1.9,False
2024-07-17,SKU110,C007,78,148.2,1.9,False
2024-07-17,SKU110,C008,79,150.1,1.9,False
2024-07-17,SKU110,C009,59,112.1,1.9,False
2024-07-17,SKU110,C010,50,95.0,1.9,False
2024-07-17,SKU200,C001,72,86.4,1.2,False
2024-07-17,SKU200,C002,70,84.0,1.2,False
2024-07-17,SKU200,C003,68,81.6,1.2,False
2024-07-17,SKU200,C004,47,56.4,1.2,False
2024-07-17,SKU200,C005,57,68.4,1.2,False
2024-07-17,SKU200,C006,41,49.2,1.2,False
2024-07-17,SKU200,C007,79,94.8,1.2,False
2024-07-17,SKU200,C008,80,96.0,1.2,False
2024-07-17,SKU200,C009,78,93.6,1.2,False
2024-07-17,SKU200,C010,62,74.4,1.2,False
2024-07-17,SKU210,C001,80,104.0,1.3,False
2024-07-17,SKU210,C002,54,70.2,1.3,False
2024-07-17,SKU210,C003,76,98.8,1.3,False
2024-07-17,SKU210,C004,33,42.9,1.3,False
2024-07-17,SKU210,C005,32,41.6,1.3,False
2024-07-17,SKU210,C006,39,50.7,1.3,False
2024-07-17,SKU210,C007,72,93.6,1.3,False
2024-07-17,SKU210,C008,78,101.4,1.3,False
2024-07-17,SKU210,C009,69,89.7,1.3,False
2024-07-17,SKU210,C010,54,70.2,1.3,False
2024-07-17,SKU300,C001,60,90.0,1.5,False
2024-07-17,SKU300,C002,75,112.5,1.5,False
2024-07-17,SKU300,C003,50,75.0,1.5,False
2024-07-17,SKU300,C004,17,25.5,1.5,False
2024-07-17,SKU300,C005,30,45.0,1.5,False
2024-07-17,SKU300,C006,33,49.5,1.5,False
2024-07-17,SKU300,C007,70,105.0,1.5,False
2024-07-17,SKU300,C008,61,91.5,1.5,False
2024-07-17,SKU300,C009,43,64.5,1.5,False
2024-07-17,SKU300,C010,59,88.5,1.5,False
2024-07-17,SKU310,C001,41,61.5,1.5,False
2024-07-17,SKU310,C002,47,70.5,1.5,False
2024-07-17,SKU310,C003,45,67.5,1.5,False
2024-07-17,SKU310,C004,27,40.5,1.5,False
2024-07-17,SKU310,C005,28,42.0,1.5,False
2024-07-17,SKU310,C006,26,39.0,1.5,False
2024-07-17,SKU310,C007,49,73.5,1.5,False
2024-07-17,SKU310,C008,55,82.5,1.5,False
2024-07-17,SKU310,C009,46,69.0,1.5,False
2024-07-17,SKU310,C010,38,57.0,1.5,False
2024-07-18,SKU100,C001,94,169.2,1.8,False
2024-07-18,SKU100,C002,101,181.8,1.8,False
2024-07-18,SKU100,C003,102,183.6,1.8,False
2024-07-18,SKU100,C004,59,106.2,1.8,False
2024-07-18,SKU100,C005,65,117.0,1.8,False
2024-07-18,SKU100,C006,62,111.6,1.8,False
2024-07-18,SKU100,C007,118,212.4,1.8,False
2024-07-18,SKU100,C008,158,284.4,1.8,False
2024-07-18,SKU100,C009,104,187.2,1.8,False
2024-07-18,SKU100,C010,122,219.6,1.8,False
2024-07-18,SKU110,C001,63,119.7,1.9,False
2024-07-18,SKU110,C002,69,131.1,1.9,False
2024-07-18,SKU110,C003,70,133.0,1.9,False
2024-07-18,SKU110,C004,56,106.4,1.9,False
2024-07-18,SKU110,C005,36,68.4,1.9,False
2024-07-18,SKU110,C006,41,77.9,1.9,False
2024-07-18,SKU110,C007,93,176.7,1.9,False
2024-07-18,SKU110,C008,69,131.1,1.9,False
2024-07-18,SKU110,C009,56,106.4,1.9,False
2024-07-18,SKU110,C010,93,176.7,1.9,False
2024-07-18,SKU200,C001,66,79.2,1.2,False
2024-07-18,SKU200,C002,91,109.2,1.2,False
2024-07-18,SKU200,C003,74,88.8,1.2,False
2024-07-18,SKU200,C004,56,67.2,1.2,False
2024-07-18,SKU200,C005,49,58.8,1.2,False
2024-07-18,SKU200,C006,38,45.6,1.2,False
2024-07-18,SKU200,C007,92,110.4,1.2,False
2024-07-18,SKU200,C008,99,118.8,1.2,False
2024-07-18,SKU200,C009,90,108.0,1.2,False
2024-07-18,SKU200,C010,75,90.0,1.2,False
2024-07-18,SKU210,C001,67,87.1,1.3,False
2024-07-18,SKU210,C002,53,68.9,1.3,False
2024-07-18,SKU210,C003,70,91.0,1.3,False
2024-07-18,SKU210,C004,29,37.7,1.3,False
2024-07-18,SKU210,C005,50,65.0,1.3,False
2024-07-18,SKU210,C006,41,53.3,1.3,False
2024-07-18,SKU210,C007,66,85.8,1.3,False
2024-07-18,SKU210,C008,87,113.1,1.3,False
2024-07-18,SKU210,C009,49,63.7,1.3,False
2024-07-18,SKU210,C010,78,101.4,1.3,False
2024-07-18,SKU300,C001,57,85.5,1.5,False
2024-07-18,SKU300,C002,44,66.0,1.5,False
2024-07-18,SKU300,C003,51,76.5,1.5,False
2024-07-18,SKU300,C004,31,46.5,1.5,False
2024-07-18,SKU300,C005,30,45.0,1.5,False
2024-07-18,SKU300,C006,35,52.5,1.5,False
2024-07-18,SKU300,C007,79,118.5,1.5,False
2024-07-18,SKU300,C008,65,97.5,1.5,False
2024-07-18,SKU300,C009,67,100.5,1.5,False
2024-07-18,SKU300,C010,55,82.5,1.5,False
2024-07-18,SKU310,C001,33,49.5,1.5,False
2024-07-18,SKU310,C002,47,70.5,1.5,False
2024-07-18,SKU310,C003,41,61.5,1.5,False
2024-07-18,SKU310,C004,22,33.0,1.5,False
2024-07-18,SKU310,C005,29,43.5,1.5,False
2024-07-18,SKU310,C006,28,42.0,1.5,False
2024-07-18,SKU310,C007,59,88.5,1.5,False
2024-07-18,SKU310,C008,56,84.0,1.5,False
2024-07-18,SKU310,C009,40,60.0,1.5,False
2024-07-18,SKU310,C010,47,70.5,1.5,False
2024-07-19,SKU100,C001,85,153.0,1.8,False
2024-07-19,SKU100,C002,96,172.8,1.8,False
2024-07-19,SKU100,C003,96,172.8,1.8,False
2024-07-19,SKU100,C004,72,129.6,1.8,False
2024-07-19,SKU100,C005,55,99.0,1.8,False
2024-07-19,SKU100,C006,63,113.4,1.8,False
2024-07-19,SKU100,C007,117,210.6,1.8,False
2024-07-19,SKU100,C008,113,203.4,1.8,False
2024-07-19,SKU100,C009,98,176.4,1.8,False
2024-07-19,SKU100,C010,110,198.0,1.8,False
2024-07-19,SKU110,C001,63,119.7,1.9,False
2024-07-19,SKU110,C002,56,106.4,1.9,False
2024-07-19,SKU110,C003,51,96.9,1.9,False
2024-07-19,SKU110,C004,34,64.6,1.9,False
2024-07-19,SKU110,C005,40,76.0,1.9,False
2024-07-19,SKU110,C006,46,87.4,1.9,False
2024-07-19,SKU110,C007,96,182.4,1.9,False
2024-07-19,SKU110,C008,71,134.9,1.9,False
2024-07-19,SKU110,C009,80,152.0,1.9,False
2024-07-19,SKU110,C010,46,87.4,1.9,False
2024-07-19,SKU200,C001,84,100.8,1.2,False
2024-07-19,SKU200,C002,71,85.2,1.2,False
2024-07-19,SKU200,C003,68,81.6,1.2,False
2024-07-19,SKU200,C004,54,64.8,1.2,False
2024-07-19,SKU200,C005,50,60.0,1.2,False
2024-07-19,SKU200,C006,46,55.2,1.2,False
2024-07-19,SKU200,C007,90,108.0,1.2,False
2024-07-19,SKU200,C008,89,106.8,1.2,False
2024-07-19,SKU200,C009,80,96.0,1.2,False
2024-07-19,SKU200,C010,77,92.4,1.2,False
2024-07-19,SKU210,C001,52,67.6,1.3,False
2024-07-19,SKU210,C002,48,62.4,1.3,False
2024-07-19,SKU210,C003,64,83.2,1.3,False
2024-07-19,SKU210,C004,49,63.7,1.3,False
2024-07-19,SKU210,C005,42,54.6,1.3,False
2024-07-19,SKU210,C006,40,52.0,1.3,False
2024-07-19,SKU210,C007,80,104.0,1.3,False
2024-07-19,SKU210,C008,86,111.8,1.3,False
2024-07-19,SKU210,C009,78,101.4,1.3,False
2024-07-19,SKU210,C010,63,81.9,1.3,False
2024-07-19,SKU300,C001,47,70.5,1.5,False
2024-07-19,SKU300,C002,56,84.0,1.5,False
2024-07-19,SKU300,C003,57,85.5,1.5,False
2024-07-19,SKU300,C004,37,55.5,1.5,False
2024-07-19,SKU300,C005,34,51.0,1.5,False
2024-07-19,SKU300,C006,27,40.5,1.5,False
2024-07-19,SKU300,C007,60,90.0,1.5,False
2024-07-19,SKU300,C008,50,75.0,1.5,False
2024-07-19,SKU300,C009,45,67.5,1.5,False
2024-07-19,SKU300,C010,65,97.5,1.5,False
2024-07-19,SKU310,C001,48,72.0,1.5,False
2024-07-19,SKU310,C002,51,76.5,1.5,False
2024-07-19,SKU310,C003,39,58.5,1.5,False
2024-07-19,SKU310,C004,23,34.5,1.5,False
2024-07-19,SKU310,C005,37,55.5,1.5,False
2024-07-19,SKU310,C006,49,73.5,1.5,False
2024-07-19,SKU310,C007,62,93.0,1.5,False
2024-07-19,SKU310,C008,48,72.0,1.5,False
2024-07-19,SKU310,C009,43,64.5,1.5,False
2024-07-19,SKU310,C010,38,57.0,1.5,False
2024-07-20,SKU100,C001,94,169.2,1.8,False
2024-07-20,SKU100,C002,117,210.6,1.8,False
2024-07-20,SKU100,C003,94,169.2,1.8,False
2024-07-20,SKU100,C004,54,97.2,1.8,False
2024-07-20,SKU100,C005,66,118.8,1.8,False
2024-07-20,SKU100,C006,65,117.0,1.8,False
2024-07-20,SKU100,C007,140,252.0,1.8,False
2024-07-20,SKU100,C008,85,153.0,1.8,False
2024-07-20,SKU100,C009,111,199.8,1.8,False
2024-07-20,SKU100,C010,103,185.4,1.8,False
2024-07-20,SKU110,C001,64,121.6,1.9,False
2024-07-20,SKU110,C002,75,142.5,1.9,False
2024-07-20,SKU110,C003,71,134.9,1.9,False
2024-07-20,SKU110,C004,48,91.2,1.9,False
2024-07-20,SKU110,C005,40,76.0,1.9,False
2024-07-20,SKU110,C006,55,104.5,1.9,False
2024-07-20,SKU110,C007,60,114.0,1.9,False
2024-07-20,SKU110,C008,88,167.2,1.9,False
2024-07-20,SKU110,C009,64,121.6,1.9,False
2024-07-20,SKU110,C010,70,133.0,1.9,False
2024-07-20,SKU200,C001,68,81.6,1.2,False
2024-07-20,SKU200,C002,75,90.0,1.2,False
2024-07-20,SKU200,C003,83,99.6,1.2,False
2024-07-20,SKU200,C004,47,56.4,1.2,False
2024-07-20,SKU200,C005,54,64.8,1.2,False
2024-07-20,SKU200,C006,37,44.4,1.2,False
2024-07-20,SKU200,C007,79,94.8,1.2,False
2024-07-20,SKU200,C008,93,111.6,1.2,False
2024-07-20,SKU200,C009,69,82.8,1.2,False
2024-07-20,SKU200,C010,76,91.2,1.2,False
2024-07-20,SKU210,C001,72,93.6,1.3,False
2024-07-20,SKU210,C002,72,93.6,1.3,False
2024-07-20,SKU210,C003,63,81.9,1.3,False
2024-07-20,SKU210,C004,38,49.4,1.3,False
2024-07-20,SKU210,C005,35,45.5,1.3,False
2024-07-20,SKU210,C006,30,39.0,1.3,False
2024-07-20,SKU210,C007,62,80.6,1.3,False
2024-07-20,SKU210,C008,74,96.2,1.3,False
2024-07-20,SKU210,C009,58,75.4,1.3,False
2024-07-20,SKU210,C010,51,66.3,1.3,False
2024-07-20,SKU300,C001,60,90.0,1.5,False
2024-07-20,SKU300,C002,51,76.5,1.5,False
2024-07-20,SKU300,C003,60,90.0,1.5,False
2024-07-20,SKU300,C004,34,51.0,1.5,False
2024-07-20,SKU300,C005,36,54.0,1.5,False
2024-07-20,SKU300,C006,33,49.5,1.5,False
2024-07-20,SKU300,C007,51,76.5,1.5,False
2024-07-20,SKU300,C008,59,88.5,1.5,False
2024-07-20,SKU300,C009,54,81.0,1.5,False
2024-07-20,SKU300,C010,63,94.5,1.5,False
2024-07-20,SKU310,C001,51,76.5,1.5,False
2024-07-20,SKU310,C002,38,57.0,1.5,False
2024-07-20,SKU310,C003,63,94.5,1.5,False
2024-07-20,SKU310,C004,42,63.0,1.5,False
2024-07-20,SKU310,C005,32,48.0,1.5,False
2024-07-20,SKU310,C006,27,40.5,1.5,False
2024-07-20,SKU310,C007,43,64.5,1.5,False
2024-07-20,SKU310,C008,46,69.0,1.5,False
2024-07-20,SKU310,C009,44,66.0,1.5,False
2024-07-20,SKU310,C010,46,69.0,1.5,False
2024-07-21,SKU100,C001,122,219.6,1.8,False
2024-07-21,SKU100,C002,116,208.8,1.8,False
2024-07-21,SKU100,C003,108,194.4,1.8,False
2024-07-21,SKU100,C004,66,118.8,1.8,False
2024-07-21,SKU100,C005,56,100.8,1.8,False
2024-07-21,SKU100,C006,72,129.6,1.8,False
2024-07-21,SKU100,C007,109,196.2,1.8,False
2024-07-21,SKU100,C008,108,194.4,1.8,False
2024-07-21,SKU100,C009,98,176.4,1.8,False
2024-07-21,SKU100,C010,106,190.8,1.8,False
2024-07-21,SKU110,C001,76,144.4,1.9,False
2024-07-21,SKU110,C002,77,146.3,1.9,False
2024-07-21,SKU110,C003,69,131.1,1.9,False
2024-07-21,SKU110,C004,37,70.3,1.9,False
2024-07-21,SKU110,C005,37,70.3,1.9,False
2024-07-21,SKU110,C006,48,91.2,1.9,False
2024-07-21,SKU110,C007,66,125.4,1.9,False
2024-07-21,SKU110,C008,86,163.4,1.9,False
2024-07-21,SKU110,C009,84,159.6,1.9,False
2024-07-21,SKU110,C010,80,152.0,1.9,False
2024-07-21,SKU200,C001,95,114.0,1.2,False
2024-07-21,SKU200,C002,68,81.6,1.2,False
2024-07-21,SKU200,C003,70,84.0,1.2,False
2024-07-21,SKU200,C004,39,46.8,1.2,False
